data_id,country,event_type,sub_event_type,fatalities,notes
8062059,South Sudan,Battles,Armed clash,4,"['na', 'rebel', 'attacked', 'government', 'force', 'gorom', 'area', 'bungu', 'payam', 'south', 'western', 'juba', 'county', 'central', 'equatoria', 'state', 'na', 'claim', 'killed', 'soldier', 'tiger', 'division', 'whilst', 'suffering', 'wounded', 'army', 'disputed', 'saying', 'na', 'attacked', 'police', 'sspdf', 'soldier', 'gold', 'mine', 'konyokonyo', 'killing', 'including', 'civilian', 'local', 'report', 'say', 'fighting', 'took', 'place', 'konyokonyo', 'mine', 'digala', 'village', 'possibly', 'kansuk', 'na', 'likely', 'killing', 'soldier', 'civilian', 'fatality', 'distributed', 'across', 'event']"
8016236,Madagascar,Battles,Armed clash,0,"['dahalo', 'clashed', 'gendarmerie', 'betamotamo', 'village', 'maevatanana', 'betsiboka', 'following', 'cattle', 'raid', 'hostage', 'killing', 'dahalo', 'day', 'coded', 'separately', 'dahalo', 'fled', 'abandoned', 'hostage', 'cow', 'fatality', 'injury', 'reported']"
8016244,Mozambique,Battles,Armed clash,8,"['fds', 'force', 'support', 'dag', 'clashed', 'islamist', 'militia', 'mocimboa', 'da', 'praia', 'mocimboa', 'da', 'praia', 'cabo', 'delgado', 'clash', 'registered', 'independent', 'investigation', 'reported', 'government', 'fatality', 'injured', 'missing', 'fatality', 'split', 'across', 'event']"
7187415,South Sudan,Battles,Armed clash,5,"['na', 'rebel', 'attacked', 'government', 'force', 'gorom', 'area', 'bungu', 'payam', 'south', 'western', 'juba', 'county', 'central', 'equatoria', 'state', 'na', 'claim', 'killed', 'soldier', 'tiger', 'division', 'whilst', 'suffering', 'wounded', 'army', 'disputed', 'saying', 'na', 'attacked', 'police', 'sspdf', 'soldier', 'gold', 'mine', 'konyokonyo', 'killing', 'including', 'civilian', 'local', 'report', 'say', 'fighting', 'took', 'place', 'konyokonyo', 'mine', 'digala', 'village', 'possibly', 'kansuk', 'na', 'likely', 'killing', 'soldier', 'civilian', 'fatality', 'distributed', 'across', 'event']"
7187416,South Sudan,Battles,Armed clash,6,"['youth', 'amothnhom', 'nyang', 'subsection', 'kuei', 'section', 'agar', 'dink', 'clashed', 'patuweng', 'cattle', 'camp', 'rumbek', 'centre', 'county', 'lake', 'state', 'killing', 'wounding', 'others', 'clash', 'escalation', 'fight', 'began', 'cattle', 'driven', 'area', 'reserved', 'use', 'another', 'cattle', 'keeper']"
7780829,Nigeria,Battles,Armed clash,10,"['iswap', 'clashed', 'nigerian', 'military', 'force', 'baga', 'kukawa', 'borno', 'killing', 'injuring', 'troop', 'unknown', 'fatality', 'coded']"
7189991,Somalia,Battles,Non-state actor overtakes territory,10,"['al', 'shabaab', 'militant', 'overran', 'govt', 'force', 'base', 'daynuunay', 'village', 'baydhaba', 'bay', 'govt', 'soldier', 'killed']"
7186940,Egypt,Battles,Armed clash,2,"['islamic', 'state', 'militant', 'killed', 'officer', 'egyptian', 'military', 'force', 'officer', 'central', 'security', 'agency', 'armed', 'attack', 'unknown', 'location', 'north', 'sinai']"
7188996,Kenya,Battles,Armed clash,0,"['around', 'reported', 'twelve', 'people', 'arrested', 'two', 'house', 'sugarcane', 'plantation', 'set', 'alight', 'renewed', 'clash', 'transamara', 'west', 'trans', 'mara', 'narok', 'south', 'narok', 'cattle', 'rustling', 'police', 'intervened', 'casualty', 'police', 'officer', 'seized', 'three', 'bow', 'arrow', 'individual', 'engaged', 'fight', 'area']"
7998471,Somalia,Battles,Armed clash,2,"['al', 'shabaab', 'militant', 'shot', 'killed', 'two', 'police', 'officer', 'checkpoint', 'mogadishu', 'dharkenley', 'district', 'dharkenley', 'banadir']"
7188494,Egypt,Battles,Armed clash,0,"['around', 'gunman', 'unidentified', 'armed', 'group', 'attacked', 'egyptian', 'military', 'force', 'military', 'force', 'engaging', 'operation', 'detonating', 'home', 'rafah', 'rafah', 'north', 'sinai', 'report', 'resulting', 'fatality', 'injury']"
7189590,Somalia,Battles,Armed clash,2,"['al', 'shabaab', 'militant', 'ambushed', 'killed', 'two', 'somali', 'soldier', 'k', 'village', 'marka', 'lower', 'shabelle', 'travelled', 'motorbike', 'afgoye', 'ceel', 'saliini']"
8016250,Mali,Battles,Armed clash,0,"['jnim', 'militant', 'attacked', 'checkpoint', 'gendarmerie', 'station', 'bar', 'town', 'sandare', 'nioro', 'kayes', 'severely', 'wounded', 'two', 'gendarme', 'burned', 'site', 'one', 'vehicle', 'one', 'motorbike', 'seized', 'weapon']"
8016251,Madagascar,Battles,Armed clash,4,"['dahalo', 'military', 'clashed', 'mampikony', 'district', 'mampikony', 'sofia', 'dahalo', 'killed']"
8016253,Cameroon,Battles,Armed clash,0,"['police', 'military', 'force', 'engaged', 'fire', 'fight', 'ambazonian', 'separatist', 'small', 'soppo', 'village', 'buea', 'subdivision', 'fako', 'sud', 'ouest', 'fatality', 'casualty', 'reported']"
8016259,Burkina Faso,Battles,Armed clash,0,"['isgs', 'jnim', 'militant', 'attacked', 'village', 'namssiguia', 'bourzanga', 'bam', 'clashed', 'gendarme', 'volunteer', 'fighter', 'vdp', 'repelled', 'attack', 'two', 'civilian', 'wounded', 'crossfire']"
8016260,Burkina Faso,Battles,Armed clash,8,"['isgs', 'jnim', 'militant', 'reportedly', 'clashed', 'area', 'ariel', 'nassoumbou', 'soum', 'jnim', 'militant', 'allegedly', 'killed', 'according', 'claim', 'islamic', 'state']"
8016263,Mali,Battles,Armed clash,1,"['suspected', 'fulani', 'militiaman', 'attacked', 'dogon', 'village', 'birga', 'koro', 'mopti', 'village', 'self', 'defense', 'responded', 'attack', 'one', 'dogon', 'man', 'killed', 'livestock', 'seized', 'assailant']"
7839943,Democratic Republic of Congo,Battles,Armed clash,2,"['fpic', 'militiaman', 'clashed', 'fardc', 'ngadju', 'village', 'within', 'basili', 'chieftaincy', 'near', 'magiva', 'irumu', 'ituri', 'following', 'offensive', 'rebel', 'military', 'camp', 'clash', 'resulted', 'fardc', 'fatality']"
7188681,South Sudan,Battles,Armed clash,2,"['around', 'reported', 'armed', 'youth', 'kakhor', 'village', 'mvolo', 'county', 'raided', 'nearby', 'alel', 'village', 'yirol', 'west', 'county', 'lake', 'state', 'clashing', 'youth', 'village', 'least', 'two', 'killed', 'property', 'livestock', 'raided', 'attack', 'follows', 'tension', 'related', 'cattle', 'raiding', 'two', 'village']"
7187154,Nigeria,Battles,Armed clash,5,"['military', 'troop', 'raided', 'suspected', 'pirate', 'camp', 'tukugbene', 'ayama', 'southern', 'ijaw', 'lga', 'bayelsa', 'killing', 'five', 'six', 'military', 'troop', 'also', 'recovered', 'three', 'boat', 'weapon']"
7780828,Nigeria,Battles,Armed clash,10,"['iswap', 'claimed', 'repelled', 'attack', 'nigerian', 'army', 'baga', 'kukawa', 'borno', 'killing', 'injuring', 'soldier', 'unknown', 'fatality', 'coded']"
7887445,Democratic Republic of Congo,Battles,Armed clash,3,"['nyatura', 'fdp', 'armed', 'men', 'cmc', 'alliance', 'clashed', 'fardc', 'kasesero', 'village', 'rutshuru', 'nord', 'kivu', 'following', 'offensive', 'rebel', 'across', 'clash', 'another', 'kaserero', 'village', 'fardc', 'soldier', 'killed', 'another', 'wounded', 'nyatura', 'fdp', 'men', 'also', 'killed', 'wounded', 'nyatura', 'also', 'stole', 'pkm', 'weapon', 'fatality', 'coded', 'across', 'event']"
7887446,Democratic Republic of Congo,Battles,Armed clash,3,"['nyatura', 'fdp', 'armed', 'men', 'cmc', 'alliance', 'clashed', 'fardc', 'neighboring', 'village', 'rubwe', 'sud', 'kanyatsi', 'rutshuru', 'nord', 'kivu', 'following', 'offensive', 'rebel', 'across', 'clash', 'another', 'kaserero', 'village', 'fardc', 'soldier', 'killed', 'another', 'wounded', 'nyatura', 'fdp', 'men', 'also', 'killed', 'wounded', 'nyatura', 'also', 'stole', 'pkm', 'weapon', 'fatality', 'coded', 'across', 'event']"
7998555,Democratic Republic of Congo,Battles,Armed clash,0,"['unidentified', 'armed', 'men', 'clashed', 'fardc', 'soldier', 'kawizi', 'km', 'rutemba', 'uvira', 'sud', 'kivu', 'rebel', 'ambushed', 'looted', 'passenger', 'mini', 'bus', 'rebel', 'driven', 'army', 'fatality', 'injury', 'reported']"
7692389,Sudan,Battles,Armed clash,24,"['fighting', 'among', 'slm', 'nur', 'rebel', 'group', 'reported', 'sharg', 'jebel', 'marrah', 'locality', 'south', 'darfur', 'state', 'fighting', 'occurring', 'buh', 'torong', 'tonga', 'latter', 'close', 'sabun', 'el', 'fag', 'gur', 'lambung', 'geographic', 'information', 'available', 'buh', 'reported', 'killed', 'event', 'another', 'fatality', 'distributed', 'evenly', 'across', 'two', 'event', 'large', 'number', 'civilian', 'reported', 'displaced', 'event', 'presumed', 'involve', 'loyalist', 'slm', 'nur', 'splinter', 'faction', 'pending', 'information']"
7189882,Somalia,Battles,Armed clash,1,"['al', 'shabaab', 'militant', 'conducted', 'attack', 'jubaland', 'security', 'force', 'forward', 'operation', 'base', 'bar', 'sanguun', 'village', 'kismaayo', 'lower', 'juba', 'one', 'militant', 'killed', 'three', 'others', 'injured']"
7675524,Ethiopia,Battles,Armed clash,13,"['around', 'reported', 'unidentified', 'gunman', 'killed', 'others', 'arrested', 'ethiopian', 'federal', 'troop', 'operating', 'guba', 'woreda', 'benishangul', 'gumz', 'region', 'troop', 'stationed', 'area', 'following', 'targeting', 'ethnic', 'minority', 'gunman', 'one', 'week']"
8016283,Cameroon,Battles,Armed clash,0,"['military', 'force', 'repelled', 'attack', 'boko', 'haram', 'tala', 'malabrahim', 'village', 'mayo', 'sava', 'extreme', 'nord', 'fatality', 'casualty', 'reported']"
7187147,Nigeria,Battles,Armed clash,2,"['suspected', 'katsina', 'communal', 'militia', 'clashed', 'local', 'communal', 'militia', 'garwa', 'village', 'batsari', 'lga', 'katsina', 'one', 'combatant', 'one', 'apc', 'youth', 'leader', 'killed']"
7839952,Democratic Republic of Congo,Battles,Armed clash,7,"['group', 'armed', 'people', 'kuba', 'ethnicity', 'bolempo', 'village', 'clashed', 'armed', 'people', 'nearby', 'bena', 'milombe', 'village', 'mostly', 'luba', 'ethnic', 'bakuankenge', 'locality', 'km', 'kakenge', 'mweka', 'kasai', 'disputed', 'boundary', 'area', 'province', 'kasai', 'kasai', 'central', 'people', 'killed', 'injured', 'house', 'reportedly', 'destroyed', 'local', 'population', 'fled', 'area', 'clash', 'triggered', 'long', 'standing', 'ethnic', 'land', 'dispute', 'fardc', 'deployed', 'troop', 'monusco', 'sent', 'fact', 'finding', 'mission']"
7189738,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'attack', 'govt', 'security', 'force', 'military', 'base', 'embareeso', 'village', 'baraawe', 'lower', 'juba', 'casualty', 'unknown']"
7918073,Democratic Republic of Congo,Battles,Non-state actor overtakes territory,2,"['apcls', 'nyatura', 'arpdc', 'clashed', 'ndc', 'r', 'bwira', 'faction', 'nyamparika', 'masisi', 'territory', 'masisi', 'nord', 'kivu', 'ndc', 'r', 'driven', 'village', 'ndc', 'r', 'fighter', 'killed']"
7189265,Sudan,Battles,Armed clash,1,"['unknown', 'group', 'clashed', 'rsf', 'paramilitary', 'borunga', 'ka', 'locality', 'south', 'darfur', 'state', 'killing', 'one', 'rsf', 'wounding', 'paramilitary', 'civilian', 'also', 'wounded', 'unclear', 'group', 'one', 'linked', 'attack', 'borunga']"
7918117,Democratic Republic of Congo,Battles,Armed clash,4,"['mayi', 'mayi', 'maachano', 'kirikicho', 'faction', 'clashed', 'fardc', 'remeka', 'masisi', 'nord', 'kivu', 'fardc', 'repelled', 'mayi', 'mayi', 'killing', 'wounding']"
7189307,Somalia,Battles,Armed clash,1,"['jubaland', 'security', 'force', 'clashed', 'al', 'shabaab', 'militant', 'security', 'operation', 'vicinity', 'jamame', 'town', 'jamaame', 'lower', 'juba', 'one', 'senior', 'militant', 'killed']"
7887450,Democratic Republic of Congo,Battles,Armed clash,1,"['fardc', 'soldier', 'clashed', 'burundian', 'fnl', 'armed', 'men', 'nzabampema', 'faction', 'kiliba', 'uvira', 'sud', 'kivu', 'rebel', 'carried', 'looting', 'main', 'road', 'fardc', 'shot', 'killed', 'fnl', 'man', 'recovered', 'stolen', 'loot']"
8067219,Benin,Battles,Armed clash,2,"['farmer', 'attacked', 'neighboring', 'hamlet', 'killed', 'one', 'person', 'nigerian', 'fulani', 'pastoralist', 'killed', 'farmer', 'amid', 'dispute', 'sakabansi', 'nikki', 'borgou']"
8016291,Cameroon,Battles,Armed clash,11,"['boko', 'haram', 'attacked', 'mozogo', 'town', 'mayo', 'tsanaga', 'extreme', 'nord', 'leading', 'firefight', 'military', 'force', 'local', 'vigilance', 'group', 'member', 'people', 'killed', 'several', 'property', 'burnt', 'looted']"
7189412,South Sudan,Battles,Armed clash,0,"['around', 'reported', 'ongoing', 'clash', 'bor', 'dinka', 'militia', 'murle', 'militia', 'reported', 'verteth', 'area', 'southern', 'pibor', 'county', 'jonglei', 'state', 'information', 'mention', 'injury', 'fatality', 'source']"
8016297,Burkina Faso,Battles,Armed clash,2,"['isgs', 'militant', 'reportedly', 'killed', 'two', 'jnim', 'militant', 'seized', 'weapon', 'market', 'area', 'gountourou', 'malfa', 'koutougou', 'soum']"
8016298,Central African Republic,Battles,Armed clash,3,"['anti', 'balaka', 'armed', 'men', 'led', 'self', 'appointed', 'general', 'mandayo', 'clashed', 'foca', 'military', 'force', 'grimari', 'grimari', 'ouaka', 'following', 'incursion', 'rebel', 'anti', 'balaka', 'men', 'intercepted', 'vehicle', 'electoral', 'staff', 'looted', 'shop', 'finally', 'driven', 'military', 'force', 'several', 'militia', 'combatant', 'killed', 'including', 'leader', 'mandayo', 'several', 'others', 'injured', 'unknown', 'fatality', 'coded']"
8016301,Mali,Battles,Armed clash,7,"['maa', 'platform', 'militiaman', 'attacked', 'two', 'position', 'tourmouz', 'militiaman', 'area', 'hassi', 'lahmar', 'km', 'north', 'lerneb', 'goundam', 'tombouctou', 'seven', 'tourmouz', 'militiaman', 'reportedly', 'killed', 'maa', 'militiaman', 'seized', 'one', 'pickup', 'truck', 'equipped', 'heavy', 'machine', 'gun', 'medium', 'light', 'weapon', 'ammunition', 'box', 'burned', 'another', 'vehicle']"
7187886,Nigeria,Battles,Armed clash,1,"['unidentified', 'armed', 'men', 'attacked', 'palace', 'akire', 'ikire', 'irewole', 'lga', 'osun', 'release', 'suspect', 'repelled', 'security', 'force', 'attached', 'palace', 'reported', 'injury', 'one', 'death']"
8016303,Cameroon,Battles,Armed clash,0,"['iswap', 'attacked', 'military', 'camp', 'sagme', 'town', 'logone', 'et', 'chari', 'extreme', 'nord', 'fatality', 'casualty', 'reported']"
8016306,Mali,Battles,Armed clash,5,"['jnim', 'militant', 'ambushed', 'malian', 'army', 'patrol', 'near', 'dagabory', 'niono', 'segou', 'killed', 'soldier', 'wounded', 'others', 'seized', 'vehicle', 'destroyed', 'others']"
7839958,Democratic Republic of Congo,Battles,Armed clash,2,"['codeco', 'militia', 'combatant', 'clashed', 'fardc', 'gbalana', 'village', 'within', 'baniari', 'de', 'kilo', 'chieftaincy', 'near', 'bunzenzele', 'djugu', 'ituri', 'clash', 'occurred', 'rebel', 'killed', 'civilian', 'torched', 'house', 'attack', 'village', 'fardc', 'repelled', 'codeco', 'rebel']"
7188258,Nigeria,Battles,Armed clash,0,"['two', 'rival', 'security', 'group', 'body', 'body', 'god', 'suspected', 'cult', 'militia', 'clashed', 'uyo', 'uyo', 'lga', 'akwa', 'ibom', 'reprisal', 'attack', 'related', 'electoral', 'violence', 'reported', 'casualty']"
7173693,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'hit', 'run', 'attack', 'amisom', 'kdf', 'base', 'adale', 'birole', 'village', 'kismaayo', 'lower', 'juba', 'report', 'fatality']"
7533640,Somalia,Battles,Armed clash,0,"['unidentified', 'men', 'threw', 'hand', 'grenade', 'govt', 'soldier', 'military', 'foot', 'patrol', 'former', 'spaghetti', 'factory', 'village', 'mogadishu', 'yaqshid', 'district', 'yaqshid', 'banadir', 'soldier', 'reacted', 'gun', 'fire', 'explosion']"
7189847,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'attack', 'govt', 'security', 'force', 'defence', 'checkpoint', 'bulo', 'hashi', 'village', 'afgooye', 'lower', 'shabelle']"
7887453,Democratic Republic of Congo,Battles,Government regains territory,2,"['fardc', 'force', 'clashed', 'upld', 'armed', 'men', 'led', 'luc', 'yabili', 'neighboring', 'village', 'bududia', 'mabuo', 'lubero', 'nord', 'kivu', 'military', 'operation', 'rebel', 'upld', 'occupied', 'village', 'week', 'driven', 'fardc', 'fleeing', 'rebel', 'killed', 'local', 'civilian', 'injured', 'least', 'others', 'machete']"
7918178,Democratic Republic of Congo,Battles,Armed clash,20,"['two', 'faction', 'ndc', 'r', 'clashed', 'kaseke', 'walikale', 'nord', 'kivu', 'killed', 'wounded', 'clash']"
7233928,South Sudan,Battles,Armed clash,0,"['around', 'beginning', 'month', 'armed', 'militia', 'pariang', 'county', 'presumed', 'ruweng', 'dinka', 'attacked', 'splm', 'io', 'position', 'unspecified', 'location', 'guit', 'county', 'unity', 'state', 'io', 'force', 'raided', 'several', 'village', 'pariang', 'late', 'information', 'casualty', 'fatality']"
7684246,South Sudan,Battles,Armed clash,0,"['around', 'beginning', 'month', 'armed', 'militia', 'maban', 'county', 'clashed', 'sudanese', 'splm', 'north', 'rebel', 'based', 'maban', 'unity', 'state', 'unspecified', 'location', 'implied', 'near', 'one', 'refugee', 'camp', 'along', 'central', 'belt', 'county', 'clash', 'follow', 'defection', 'within', 'splm', 'n', 'increased', 'insecurity', 'rebel', 'activity', 'around', 'camp', 'information', 'casualty', 'fatality']"
8016312,Cameroon,Battles,Armed clash,3,"['military', 'force', 'engaged', 'fire', 'fight', 'ambazonian', 'separatist', 'sop', 'village', 'bui', 'nord', 'ouest', 'order', 'stop', 'harassing', 'traveler', 'three', 'separatist', 'killed']"
7186616,Sudan,Battles,Armed clash,2,"['zaghawa', 'farmer', 'member', 'nubian', 'ethnic', 'group', 'clashed', 'bladed', 'weapon', 'iskan', 'village', 'close', 'new', 'halfa', 'kassala', 'state', 'dispute', 'escalated', 'killed', 'injured', 'seriously', 'property', 'vehicle', 'torched']"
8016314,Cameroon,Battles,Armed clash,1,"['military', 'force', 'shot', 'killed', 'ambazonian', 'separatist', 'commander', 'babessi', 'town', 'ngo', 'ketunjia', 'sud', 'ouest']"
7887456,Democratic Republic of Congo,Battles,Armed clash,0,"['unidentified', 'militia', 'rebel', 'clashed', 'fardc', 'musimba', 'near', 'butembo', 'city', 'lubero', 'nord', 'kivu', 'following', 'offensive', 'rebel', 'military', 'camp', 'fardc', 'soldier', 'drove', 'rebel', 'exchange', 'fire', 'fatality', 'injury', 'reported']"
7887458,Democratic Republic of Congo,Battles,Armed clash,2,"['fighter', 'clashed', 'fardc', 'bukima', 'village', 'rutshuru', 'nord', 'kivu', 'following', 'offensive', 'rebel', 'fardc', 'soldier', 'killed', 'wounded', 'also', 'stole', 'weapon']"
7887460,Democratic Republic of Congo,Battles,Armed clash,20,"['ndc', 'r', 'armed', 'men', 'led', 'gilbert', 'bwira', 'clashed', 'ndc', 'r', 'led', 'guidon', 'shirayi', 'power', 'territorial', 'control', 'kaseke', 'walikale', 'nord', 'kivu', 'following', 'offensive', 'bwira', 'men', 'combatant', 'killed', 'wounded', 'clash', 'among', 'member', 'group']"
7887463,Democratic Republic of Congo,Battles,Armed clash,5,"['nyatura', 'militia', 'combatant', 'clashed', 'fardc', 'soldier', 'katoyi', 'masisi', 'nord', 'kivu', 'following', 'incursion', 'rebel', 'fardc', 'killed', 'rebel', 'including', 'nyatura', 'leader']"
7887464,Democratic Republic of Congo,Battles,Armed clash,1,"['apcls', 'fighter', 'nyatura', 'aprdc', 'clashed', 'ndc', 'r', 'bwira', 'faction', 'kashanje', 'village', 'masisi', 'nord', 'kivu', 'following', 'attack', 'apcls', 'nyatura', 'ndc', 'r', 'repelled', 'attacker', 'apcls', 'fighter', 'killed']"
