data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7917896,231,ETH6727,6727,"23 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"South Gondar","Nefas Mewicha town","Nefas Mewcha",11.7333,38.4666,1,"Amhara Media Corporation",Subnational,"On 23 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Nefas Mewcha (South Gondar, Amhara). Protesters carried slogans urging the government to fulfill its responsibility to ensure the safety of citizens. [size=no report]",0,1619476352,ETH
7927662,231,ETH6735,6735,"23 April 2021",2021,1,"Strategic developments",Arrests,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","Tigray Salsawi Party",7,17,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,2,"Deutsche Welle",International,"Arrests: On 23 April 2021, two leaders of the Tigray Salsawi party were arrested by Ethiopian federal troops in Mekele (Mekelle, Tigray).",0,1620076267,ETH
7927423,231,ETH6736,6736,"23 April 2021",2021,1,"Violence against civilians",Attack,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,"Civilians (Ethiopia)","Amhara Ethnic Group (Ethiopia)",7,27,"Eastern Africa",Ethiopia,Oromia,Jimma,"Limu Kosa","Wama Bonaya",8,37,2,"Reuters; Ethiopia Human Rights Commission",Other-International,"On 23 April 2021, OLF-Shane militants attacked civilians in Ket'cho Kirkira and Gale kebeles of Limu Kosa Woreda [coded to Wama Bonaya] (Lumu Kosa, Jimma, Oromia), prompting the deployment of federal and regional security forces. According to local officials, 20 civilians were killed in the attack; although some sources put the fatality toll at 29 persons. Amhara ethnic civilians were reportedly targeted by the militants.",20,1620076266,ETH
7917888,231,ETH6717,6717,"22 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"Central Gondar","Gonder town",Gonder,12.6,37.4667,1,"Amhara Media Corporation",Subnational,"On 22 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Gonder city (Central Gonder, Amhara). [size=no report]",0,1619476352,ETH
7927688,231,ETH6734,6734,"22 April 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ethiopia)",,3,"Civilians (Ethiopia)",,7,37,"Eastern Africa",Ethiopia,SNNP,Amaro,Amaro,Chirme,5.8877,37.9322,2,"Ethiopia Human Rights Commission",Other,"On 22 April 2021, unidentified armed men shot and killed 6 civilians in Dano Kebele of Amaro special zone [coded to Chirme town] (Amaro zone, SNNP).",6,1620076267,ETH
7938017,231,ETH6716,6716,"22 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",5,"Police Forces of Ethiopia (2018-) Amhara Regional Special Forces","Unidentified Communal Militia (Ethiopia)",1,15,"Eastern Africa",Ethiopia,Amhara,"West Gojam","Bahir Dar town","Bahir Dar",11.6,37.3833,1,"Undisclosed Source","Local partner-Other","On 22 April 2021, for a second day hundreds of demonstrators gathered in Bahir Dar (Bahir Dar town, West Gojam) to denounce the killing of ethnic Amhara in Ethiopia and blocked roads and clashed with police. Local militia fired in the air to disperse crowds. One demonstrator was later confirmed to have been killed in the scuffle. [size=hundreds]",1,1620675927,ETH
7937287,231,ETH6707,6707,"21 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",5,"Police Forces of Ethiopia (2018-) Amhara Regional Special Forces",,1,15,"Eastern Africa",Ethiopia,Amhara,"West Gojam","Finote Selam town","Finote Selam",10.7,37.2667,1,"Deutsche Welle",International,"On 21 April 2021, demonstrations that started in Dessie spread to Finote Selam (West Gojam, Amhara) with demonstrators denouncing the government's inability to control violence and the killing of ethnic Amhara in areas across the country. A demonstration in Finote Selam turned violent, leading to the death of one member of the security force. [size=no report]",1,1620675925,ETH
7927559,231,ETH6708,6708,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Christian Group (Ethiopia); Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"Central Gondar","Gonder town",Gonder,12.6,37.4667,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Gonder city. Many protesters gathered at or around the church for a prayer demonstration. (Central Gonder, Amhara). [size=many]",0,1620076267,ETH
7927568,231,ETH6714,6714,"21 April 2021",2021,2,Riots,"Violent demonstration","Rioters (Ethiopia)","Miners (Ethiopia)",5,"Unidentified Armed Group (Ethiopia)",,3,35,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Nejo town",Nejo,9.5,35.5,2,"BBC News",International,"Around 21 April 2021 (week of), 5,000 illegal miners around the Nejo town (West Wolega, Oromia) gathered in a 'violent riot' after local leaders attempted to meet with them to discuss illegal mining activity in the area. Shots were fired by an unidentified party and three people were killed, with an unspecified number of others injured. [size=5,000]",3,1620076267,ETH
7917869,231,ETH6711,6711,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wello",Wadla,Kon,11.6073,38.9311,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, protests that started in Dessie spread to Kon (North Welo, Amhara) with protesters denouncing the government's inability to control violence and the killing of ethnic Amhara in areas across the country. [size=no report]",0,1619476352,ETH
7917876,231,ETH6715,6715,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wello","Woldiya town",Weldiya,11.8277,39.5916,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, protests that started in Dessie spread to Weldiya (North Wello, Amhara) with protesters denouncing the government's inability to control violence and the killing of ethnic Amhara in areas across the country. [size=no report]",0,1619476352,ETH
7992884,231,ETH6759,6759,"21 April 2021",2021,1,"Explosions/Remote violence",Grenade,"Unidentified Armed Group (Ethiopia)",,3,"Military Forces of Ethiopia (2018-)",,1,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,2,CNN,International,"On 21 April 2021, a grenade attack by unknown militants was conducted against Ethiopian soldiers in an area just outside of Mekele (Mekelle, Tigray). No further information.",0,1621889044,ETH
7992885,231,ETH6758,6758,"21 April 2021",2021,2,"Violence against civilians","Sexual violence","Unidentified Military Forces",,8,"Civilians (Ethiopia)","Women (Ethiopia)",7,78,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Axum town",Aksum,14.1234,38.7313,2,CNN,International,"Around 21 April 2021 (week of), a young woman was raped by suspected members of the military forces (either Ethiopian or Eritrean, identity unverified) in an area near Aksum (Central, Tigray). The victim later died due to injuries sustained.",1,1621889044,ETH
7917879,231,ETH6705,6705,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"East Gojam","Debre Markos town","Debre Markos",10.35,37.7333,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, protests that started in Dessie spread to Debre Markos (East Gojam, Amhara) with protesters denouncing the government's inability to control violence and the killing of ethnic Amhara in areas across the country. [size=no report]",0,1619476352,ETH
7917882,231,ETH6712,6712,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wello","Lalibela town",Lalibela,12.0333,39.0333,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Lalibela (North Wello, Amhara). [size=no report]",0,1619476352,ETH
7917886,231,ETH6704,6704,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Shewa","Debre Berhan town","Debre Birhan",9.6719,39.531,1,"Amhara Media Corporation",Subnational,"On 21 April 2021, for the second day, demonstrations against violent attacks and displacement of Amharas were held in Debre Birhan (North Shewa, Amhara). [size=no report]",0,1619476352,ETH
7917894,231,ETH6706,6706,"21 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wello",Wadla,"Filakit Geregera",11.6702,38.7995,2,"Amhara Media Corporation",Subnational,"On 21 April 2021, protests that started in Dessie spread to Wadla (North Welo, Amhara) [coded to Filakit Geregera] with protesters denouncing the government's inability to control violence and the killing of ethnic Amhara in areas across the country. [size=no report]",0,1619476352,ETH
7917908,231,ETH6702,6702,"21 April 2021",2021,2,Battles,"Armed clash","Unidentified Armed Group (Ethiopia)",,3,"Police Forces of Ethiopia (2018-)",,1,13,"Eastern Africa",Ethiopia,Benshangul/Gumuz,Kemashi,Sedal,"Abatimbo el Gumas",10.5698,35.1325,2,"BBC News",International,"Around 21 April 2021 (week of), unidentified armed gunmen attacked a police station in Mersho kebele (Sedal, Benishangul-Gumz. Location could not be found, coded to Abatimbo el Gumas, Sedal, a central location). Attackers killed the police chief and three other civilians.",4,1619476352,ETH
7918439,231,ETH6709,6709,"21 April 2021",2021,2,Battles,"Armed clash","Oromo Ethnic Militia (Ethiopia)","OLF: Oromo Liberation Front (Shane Splinter)",4,"Amhara Ethnic Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Oromia,"East Wellega","Gida Ayana",Gutin,9.5647,36.632,2,"Undisclosed Source","Local partner-Other","Around 21 April 2021 (week of), clashes continued in areas surrounding Gutin, including Mender 8, Mender 9, Mender 10, and Arkumbi vicinities between Amhara and Oromo communal militias, with OLF-Shane militants reportedly siding with the Oromo militia. An unspecified number of Amhara civilians were killed during the clashes and in ethnic attacks that occured (coded separately). Unknown fatalities in an active conflict zone coded as 10.",10,1619476353,ETH
7918440,231,ETH6710,6710,"21 April 2021",2021,2,"Violence against civilians",Attack,"OLF: Oromo Liberation Front (Shane Splinter)",,3,"Civilians (Ethiopia)",,7,37,"Eastern Africa",Ethiopia,Oromia,"East Wellega","Gida Ayana",Gutin,9.5647,36.632,2,"Undisclosed Source","Local partner-Other","Around 21 April 2021 (week of), ethnic Amhara civilians residing in areas outside of Gutin, including Mender 8, Mender 9, Mender 10, and Arkumbi vicinities were attacked by suspected OLF-Shane militants. Unknown fatalities coded as 3.",3,1619476353,ETH
7918474,231,ETH6703,6703,"21 April 2021",2021,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",5,,,0,50,"Eastern Africa",Ethiopia,Amhara,"West Gojam","Bahir Dar town","Bahir Dar",11.6,37.3833,1,"Undisclosed Source","Local partner-Other","On 21 April 2021, rioters gathered in Bahir dar to denounce the killing of ethnic Amhara in areas of Oromia, Metekel, and Amhara regions; tearing down Prosperity Party signs and lighting them on fire. No injuries were reported. [size=hundreds]",0,1619476353,ETH
7917814,231,ETH6713,6713,"21 April 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ethiopia)",,3,"Civilians (Ethiopia)","NaMA: National Movement of Amhara",7,37,"Eastern Africa",Ethiopia,Amhara,"West Gondar",Metema,Metema,12.9521,36.1563,1,"Addis Standard",National,"On 21 April 2021, a candidate for the National Movement of the Amhara (NAMA) was killed by unidentified armed gunmen in Metema (West Gondar, Amhara region).",1,1619476352,ETH
7917871,231,ETH6701,6701,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"North Wello","Woldiya town",Weldiya,11.8277,39.5916,1,"Amhara Media Corporation",Subnational,"On 20 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Weldiya (North Wollo, Amhara). [size=no report]",0,1619476352,ETH
7917873,231,ETH6699,6699,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"South Wello","Dessie town",Dessie,11.1333,39.6333,1,"Amhara Media Corporation",Subnational,"On 20 April 2021, for the second day, demonstrations against violent attacks and displacement of Amharas were held in Dessie (South Wello, Amhara). [size=no report]",0,1619476352,ETH
7917874,231,ETH6698,6698,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"East Gojam","Debre Markos town","Debre Markos",10.35,37.7333,1,"Amhara Media Corporation",Subnational,"On 20 April 2021, demonstrations against violent attacks and displacement of Amharas were held in Debre Markos (East Gojam, Amhara). [size=no report]",0,1619476352,ETH
7917883,231,ETH6700,6700,"20 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Ethiopia)","Amhara Ethnic Group (Ethiopia)",6,,,0,60,"Eastern Africa",Ethiopia,Amhara,"South Wello","Kombolcha town",Kombolcha,11.0816,39.7434,1,"Amhara Media Corporation",Subnational,"On 20 April 2021, for the second day, demonstrations against violent attacks and displacement of Amharas were held in Kombolcha (South Wello, Amhara). [size=no report]",0,1619476352,ETH
